customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST5971,Female,0,No,Yes,17,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),57.29,965.57,No
CUST5972,Male,0,Yes,Yes,37,Yes,No,No,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),97.41,3597.95,No
CUST5973,Male,0,Yes,No,66,Yes,No phone service,DSL,No,No internet service,Yes,Yes,Yes,No internet service,One year,No,Mailed check,67.72,4471.52,No
CUST5974,Male,0,No,Yes,19,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,77.67,1484.59,No
CUST5975,Male,0,No,Yes,18,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),83.65,1508.84,No
CUST5976,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No internet service,One year,No,Bank transfer (automatic),80.28,972.97,No
CUST5977,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No,No internet service,Two year,Yes,Mailed check,119.83,1926.64,Yes
CUST5978,Female,0,No,No,29,Yes,No phone service,No,No,No internet service,Yes,No internet service,No,Yes,One year,Yes,Mailed check,75.14,2179.47,No
CUST5979,Female,0,Yes,No,42,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Electronic check,82.13,3443.9,No
CUST5980,Male,1,Yes,Yes,47,No,No,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,Two year,No,Electronic check,54.94,2590.44,Yes
CUST5981,Female,1,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,44.06,1851.23,Yes
CUST5982,Female,0,Yes,Yes,65,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,No,Two year,Yes,Bank transfer (automatic),64.9,4211.54,No
CUST5983,Female,1,No,Yes,52,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),81.42,4231.41,Yes
CUST5984,Male,0,No,No,71,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,Two year,Yes,Credit card (automatic),51.47,3651.05,No
CUST5985,Male,0,Yes,Yes,33,Yes,No phone service,No,No internet service,No internet service,Yes,No,No,Yes,One year,No,Mailed check,69.97,2306.21,Yes
CUST5986,Female,0,Yes,No,71,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),101.49,7197.78,No
CUST5987,Female,0,No,Yes,70,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,One year,Yes,Electronic check,62.39,4366.53,No
CUST5988,Male,0,No,No,12,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No,No internet service,One year,No,Bank transfer (automatic),77.82,934.36,No
CUST5989,Male,1,No,No,55,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Mailed check,112.5,6195.03,Yes
CUST5990,Female,0,No,Yes,58,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),82.32,4765.85,No
CUST5991,Male,0,No,No,31,Yes,No,No,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,51.08,1589.7,Yes
CUST5992,Female,0,Yes,Yes,53,Yes,No,No,No,No,No internet service,Yes,No internet service,No,One year,Yes,Electronic check,76.98,4082.51,No
CUST5993,Male,0,Yes,No,1,Yes,No phone service,DSL,Yes,No,Yes,No internet service,No,No,One year,Yes,Electronic check,106.08,115.41,No
CUST5994,Female,0,No,Yes,36,Yes,No,No,No,No internet service,Yes,No,No,No internet service,Two year,Yes,Electronic check,35.28,1276.65,Yes
CUST5995,Female,0,No,No,32,Yes,No,DSL,No internet service,Yes,No,No internet service,No internet service,No,One year,No,Mailed check,102.35,3274.22,Yes
CUST5996,Male,0,Yes,No,0,Yes,Yes,DSL,No internet service,No,No,Yes,No internet service,No,One year,No,Mailed check,30.05,5.59,Yes
CUST5997,Female,0,No,No,27,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),115.72,3132.89,No
CUST5998,Female,0,No,Yes,16,No,No,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,One year,No,Electronic check,35.96,575.28,No
CUST5999,Female,0,Yes,No,56,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,Yes,One year,Yes,Mailed check,66.62,3726.04,No
CUST6000,Male,1,Yes,Yes,69,No,No,No,No internet service,No,No internet service,Yes,Yes,Yes,One year,Yes,Credit card (automatic),115.09,7939.3,Yes
CUST6001,Male,0,Yes,No,51,No,Yes,Fiber optic,No,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,40.88,2083.34,Yes
CUST6002,Male,0,Yes,No,43,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),84.18,3621.77,No
CUST6003,Female,0,No,Yes,46,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),93.73,4310.1,Yes
CUST6004,Male,0,Yes,No,12,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No,No internet service,Two year,No,Bank transfer (automatic),23.79,287.48,No
CUST6005,Female,1,No,Yes,29,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),79.42,2293.84,No
CUST6006,Female,0,No,Yes,65,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),96.0,6237.53,No
CUST6007,Male,0,No,Yes,52,Yes,No phone service,DSL,Yes,No internet service,Yes,No,Yes,No,Month-to-month,No,Mailed check,116.97,6085.8,No
CUST6008,Male,0,No,Yes,17,No,No phone service,DSL,Yes,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,33.88,568.19,No
CUST6009,Female,1,Yes,Yes,27,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),106.36,2866.02,Yes
CUST6010,Female,0,No,No,3,Yes,Yes,DSL,No,No internet service,Yes,No,No internet service,No,Two year,No,Mailed check,82.94,253.44,No
CUST6011,Male,0,No,Yes,41,Yes,No,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,92.74,3805.56,Yes
CUST6012,Male,0,No,No,5,Yes,No,DSL,No internet service,Yes,Yes,No,No,No internet service,One year,Yes,Mailed check,94.07,467.26,Yes
CUST6013,Male,0,Yes,Yes,8,Yes,No,No,No,No internet service,No internet service,Yes,No,No internet service,Two year,No,Credit card (automatic),92.41,749.13,No
CUST6014,Female,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Mailed check,112.31,2130.11,No
CUST6015,Female,0,Yes,No,37,Yes,No phone service,No,Yes,Yes,Yes,No internet service,No internet service,No,One year,No,Electronic check,32.31,1190.41,No
CUST6016,Female,0,Yes,No,67,Yes,No phone service,No,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Mailed check,48.34,3235.6,No
CUST6017,Female,0,Yes,Yes,49,No,Yes,DSL,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,110.33,5411.19,No
CUST6018,Female,0,No,Yes,59,Yes,No phone service,No,No internet service,No internet service,Yes,No internet service,No,No,One year,No,Electronic check,65.65,3865.2,Yes
CUST6019,Male,0,Yes,No,12,Yes,No phone service,No,No internet service,No,No internet service,Yes,No internet service,No internet service,Two year,Yes,Electronic check,60.59,722.83,No
CUST6020,Male,0,No,No,41,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),73.92,3032.88,No
CUST6021,Female,0,Yes,Yes,67,No,No,No,Yes,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),51.06,3428.32,No
CUST6022,Female,0,No,Yes,24,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,Yes,Two year,Yes,Electronic check,79.77,1913.21,No
CUST6023,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No internet service,One year,Yes,Mailed check,107.94,3235.81,No
CUST6024,Male,0,No,No,11,Yes,No phone service,DSL,No,No internet service,Yes,No,No,No,Two year,No,Bank transfer (automatic),59.57,652.29,No
CUST6025,Male,0,Yes,Yes,63,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No,No internet service,Two year,Yes,Electronic check,40.78,2560.2,No
CUST6026,Male,0,No,No,60,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,35.62,2145.96,Yes
CUST6027,Female,0,No,No,52,Yes,No,No,No internet service,No,No internet service,No,No,No internet service,Two year,No,Bank transfer (automatic),89.77,4658.92,No
CUST6028,Male,0,No,Yes,25,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),27.36,685.24,No
CUST6029,Female,0,No,Yes,60,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No,Yes,Two year,Yes,Electronic check,27.51,1656.47,No
CUST6030,Male,0,No,No,9,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),116.13,1052.3,No
CUST6031,Male,0,No,Yes,11,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,No,No internet service,One year,No,Mailed check,86.7,947.39,Yes
CUST6032,Male,1,Yes,Yes,21,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No internet service,No,Two year,No,Electronic check,38.92,807.97,Yes
CUST6033,Female,0,Yes,No,52,Yes,Yes,DSL,No,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,83.25,4334.37,No
CUST6034,Female,0,No,Yes,20,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),77.88,1548.83,No
CUST6035,Male,0,No,No,34,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,No,One year,Yes,Credit card (automatic),97.92,3328.02,No
CUST6036,Female,0,No,No,70,Yes,No phone service,No,No,Yes,Yes,No,No,No,One year,No,Electronic check,62.37,4363.0,Yes
CUST6037,Female,0,No,Yes,26,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),21.68,556.36,No
CUST6038,Male,1,No,No,59,Yes,No phone service,DSL,No,No internet service,Yes,No,Yes,No internet service,One year,Yes,Electronic check,64.02,3777.8,No
CUST6039,Male,0,No,No,46,Yes,Yes,DSL,Yes,Yes,No,Yes,No internet service,Yes,Two year,No,Credit card (automatic),89.13,4093.0,No
CUST6040,Female,0,No,Yes,65,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No,One year,No,Mailed check,115.73,7525.74,No
CUST6041,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),104.01,1462.08,Yes
CUST6042,Female,0,No,Yes,23,No,No phone service,No,No,Yes,No internet service,Yes,No,No internet service,One year,Yes,Credit card (automatic),22.32,507.98,Yes
CUST6043,Male,0,No,No,9,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No internet service,No,Two year,No,Electronic check,44.46,404.94,No
CUST6044,Male,0,Yes,No,23,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),74.99,1727.7,No
CUST6045,Female,0,Yes,No,56,Yes,Yes,No,No,Yes,Yes,No internet service,No,No internet service,One year,No,Mailed check,25.53,1425.08,No
CUST6046,Male,1,No,No,33,No,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,No,Mailed check,79.56,2619.38,Yes
CUST6047,Male,0,Yes,No,40,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No internet service,No,One year,No,Electronic check,62.91,2523.89,No
CUST6048,Female,0,Yes,No,39,Yes,No,No,No,No,No,No internet service,Yes,Yes,Two year,No,Electronic check,86.86,3381.57,No
CUST6049,Female,1,Yes,No,10,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No,No,Month-to-month,No,Credit card (automatic),42.05,412.07,Yes
CUST6050,Male,0,No,Yes,0,Yes,No,No,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),38.72,-3.64,No
CUST6051,Male,0,No,No,29,Yes,No,Fiber optic,No internet service,No,No internet service,No,No internet service,No,One year,Yes,Credit card (automatic),111.52,3242.17,No
CUST6052,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,54.36,2284.84,No
CUST6053,Male,0,No,No,25,No,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),117.11,2932.11,No
CUST6054,Male,0,No,No,52,Yes,No phone service,No,No,Yes,No internet service,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),35.97,1864.82,No
CUST6055,Female,0,No,Yes,46,No,No phone service,No,No internet service,No,No internet service,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),95.33,4385.06,No
CUST6056,Female,0,Yes,Yes,8,Yes,No,No,Yes,Yes,Yes,No internet service,No,Yes,One year,No,Bank transfer (automatic),40.16,327.1,No
CUST6057,Male,0,Yes,Yes,8,Yes,No,DSL,No,No internet service,No internet service,No,Yes,No,Two year,Yes,Electronic check,91.58,730.04,No
CUST6058,Male,1,Yes,No,0,Yes,No,DSL,Yes,Yes,No,No,No,No internet service,Two year,No,Electronic check,46.23,4.32,No
CUST6059,Male,0,Yes,Yes,70,Yes,No,No,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),53.17,3723.56,Yes
CUST6060,Female,0,No,No,43,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),84.13,3614.3,No
CUST6061,Male,0,No,No,58,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,Yes,No internet service,One year,Yes,Electronic check,23.36,1353.15,No
CUST6062,Male,0,No,Yes,55,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),44.66,2461.03,Yes
CUST6063,Female,0,Yes,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,105.73,5291.48,No
CUST6064,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,51.14,774.93,No
CUST6065,Male,0,No,Yes,37,Yes,No phone service,DSL,No,No,No,No internet service,No internet service,Yes,Two year,No,Electronic check,115.58,4277.24,Yes
CUST6066,Female,0,Yes,Yes,10,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,34.32,342.08,No
CUST6067,Female,0,Yes,Yes,24,Yes,No,No,Yes,No,No internet service,Yes,Yes,Yes,One year,No,Credit card (automatic),92.15,2217.22,No
CUST6068,Male,0,No,No,58,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),36.32,2104.28,Yes
CUST6069,Female,0,Yes,No,28,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,Yes,No,Two year,No,Electronic check,96.38,2700.5,No
CUST6070,Female,0,Yes,Yes,39,Yes,No,No,Yes,No,No,No internet service,No,Yes,Two year,Yes,Credit card (automatic),41.32,1616.69,No
CUST6071,Male,0,No,Yes,7,Yes,No phone service,No,No internet service,No,No internet service,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),106.61,754.77,Yes
CUST6072,Female,0,Yes,No,5,Yes,No phone service,No,No,No internet service,No internet service,No internet service,No,Yes,Two year,Yes,Mailed check,82.42,419.88,Yes
CUST6073,Male,0,No,No,44,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),108.11,4760.05,No
CUST6074,Male,1,No,Yes,52,Yes,No,No,Yes,No internet service,No,No,Yes,No internet service,One year,No,Credit card (automatic),82.8,4296.01,No
CUST6075,Female,0,Yes,No,20,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Two year,No,Electronic check,100.66,2017.97,No
CUST6076,Female,0,No,No,56,Yes,Yes,DSL,No internet service,Yes,Yes,No,No,No,One year,Yes,Mailed check,106.99,5988.06,No
CUST6077,Female,0,Yes,No,5,Yes,No,DSL,No internet service,Yes,No,Yes,No,No,One year,No,Credit card (automatic),66.89,341.12,No
CUST6078,Male,1,Yes,No,62,Yes,No phone service,Fiber optic,No,Yes,No,No,No internet service,No,Two year,Yes,Credit card (automatic),87.34,5405.62,No
CUST6079,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No internet service,No internet service,Yes,No,Two year,No,Credit card (automatic),22.66,105.57,Yes
CUST6080,Male,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,One year,Yes,Mailed check,69.64,3625.08,No
CUST6081,Female,0,Yes,Yes,3,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,No,No internet service,One year,No,Bank transfer (automatic),41.25,119.07,Yes
CUST6082,Female,0,Yes,Yes,8,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),31.45,247.96,No
CUST6083,Female,0,Yes,Yes,68,Yes,No phone service,No,No,No,Yes,No internet service,Yes,Yes,One year,No,Credit card (automatic),119.65,8134.2,No
CUST6084,Male,0,Yes,No,71,Yes,No,No,Yes,No,Yes,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),119.71,8493.21,No
CUST6085,Female,0,Yes,No,3,Yes,Yes,DSL,No,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,41.29,131.06,No
CUST6086,Female,0,No,Yes,57,Yes,No,No,No,No,No internet service,Yes,No internet service,Yes,One year,Yes,Mailed check,109.74,6246.95,No
CUST6087,Male,0,No,No,36,Yes,No phone service,No,Yes,No internet service,No,No,Yes,Yes,One year,No,Electronic check,109.7,3942.6,No
CUST6088,Male,1,Yes,Yes,70,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No,One year,Yes,Mailed check,117.64,8232.43,Yes
CUST6089,Female,0,Yes,Yes,5,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),59.23,293.67,No
CUST6090,Female,0,Yes,No,50,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,One year,Yes,Mailed check,113.2,5651.04,No
CUST6091,Female,0,No,No,49,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No,No,Two year,Yes,Credit card (automatic),98.18,4807.59,No
CUST6092,Male,1,No,No,13,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),93.49,1220.66,Yes
CUST6093,Male,1,Yes,Yes,10,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,One year,Yes,Bank transfer (automatic),44.78,455.61,Yes
CUST6094,Male,0,Yes,Yes,9,Yes,No,DSL,No,No internet service,No,No,Yes,No,Month-to-month,No,Credit card (automatic),69.05,613.93,No
CUST6095,Male,0,Yes,No,60,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),98.8,5931.03,Yes
